Unnamed: 0,ds,yhat,yhat_lower,yhat_upper,zipcode
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90045
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90045
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90045
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90045
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90045
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90045
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90045
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90045
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90045
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90046
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90046
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90046
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90046
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90046
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90046
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90046
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90046
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90046
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90046
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90046
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90046
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90047
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90047
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90047
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90047
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90047
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90047
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90047
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90047
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90047
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90047
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90047
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90047
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90048
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90048
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90048
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90048
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90048
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90048
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90048
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90048
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90048
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90048
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90048
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90048
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90049
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90049
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90049
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90049
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90049
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90049
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90049
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90049
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90049
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90049
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90049
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90049
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90056
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90056
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90056
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90056
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90056
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90056
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90056
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90056
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90056
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90056
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90056
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90056
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90057
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90057
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90057
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90057
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90057
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90057
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90057
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90057
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90057
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90057
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90057
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90057
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90059
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90059
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90059
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90059
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90059
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90059
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90059
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90059
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90059
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90059
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90059
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90059
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90061
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90061
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90061
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90061
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90061
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90061
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90061
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90061
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90061
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90061
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90061
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90061
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90062
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90062
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90062
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90062
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90062
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90062
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90062
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90062
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90062
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90062
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90062
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90062
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90063
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90063
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90063
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90063
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90063
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90063
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90063
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90063
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90063
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90063
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90063
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90063
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90064
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90064
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90064
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90064
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90064
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90064
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90064
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90064
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90064
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90064
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90064
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90064
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90065
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90065
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90065
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90065
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90065
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90065
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90065
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90065
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90065
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90065
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90065
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90065
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90066
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90066
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90066
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90066
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90066
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90066
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90066
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90066
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90066
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90066
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90066
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90066
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90068
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90068
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90068
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90068
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90068
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90068
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90068
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90068
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90068
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90068
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90068
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90068
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90069
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90069
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90069
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90069
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90069
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90069
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90069
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90069
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90069
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90069
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90069
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90069
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90077
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90077
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90077
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90077
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90077
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90077
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90077
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90077
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90077
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90077
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90077
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90077
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90201
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90201
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90201
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90201
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90201
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90201
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90201
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90201
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90201
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90201
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90201
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90201
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90210
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90210
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90210
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90210
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90210
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90210
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90210
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90210
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90210
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90210
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90210
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90210
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90211
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90211
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90211
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90211
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90211
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90211
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90211
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90211
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90211
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90211
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90211
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90211
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90212
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90212
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90212
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90212
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90212
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90212
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90212
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90212
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90212
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90212
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90212
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90212
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90220
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90220
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90220
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90220
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90220
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90220
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90220
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90220
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90220
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90220
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90220
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90220
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90221
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90221
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90221
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90221
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90221
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90221
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90221
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90221
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90221
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90221
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90221
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90221
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90222
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90222
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90222
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90222
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90222
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90222
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90222
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90222
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90222
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90222
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90222
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90222
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90230
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90230
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90230
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90230
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90230
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90230
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90230
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90230
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90230
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90230
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90230
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90230
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90232
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90232
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90232
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90232
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90232
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90232
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90232
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90232
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90232
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90232
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90232
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90232
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90240
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90240
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90240
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90240
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90240
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90240
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90240
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90240
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90240
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90240
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90240
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90240
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90241
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90241
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90241
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90241
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90241
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90241
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90241
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90241
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90241
,2018-10-01 00:00:00,832579.258748688,799423.0849972736,871127.6412008324,90241
,2018-11-01 00:00:00,838368.5992087628,797655.9695491875,883734.690755837,90241
,2018-12-01 00:00:00,843200.3660094852,798051.1438551679,892031.7161360706,90241
,2018-01-01 00:00:00,786846.9524537202,779018.6580449224,794382.8708708984,90242
,2018-02-01 00:00:00,791448.0707356804,783542.77751424,799822.3094321626,90242
,2018-03-01 00:00:00,798743.8584497492,790538.2038400685,807856.2984529238,90242
,2018-04-01 00:00:00,803367.3670846123,792792.1952819129,813994.1957498853,90242
,2018-05-01 00:00:00,809417.3223539225,796458.8105856415,823250.8674792321,90242
,2018-06-01 00:00:00,813348.8760128026,798080.0008416339,832053.5866289064,90242
,2018-07-01 00:00:00,817544.6544986108,797123.7776594814,838604.4912087985,90242
,2018-08-01 00:00:00,822145.4698156724,798829.4756576288,848704.4140979421,90242
,2018-09-01 00:00:00,827959.7543596914,798817.0098624498,858883.4948149046,90242
