ds,yhat,yhat_lower,yhat_upper,zipcode
2018-09-01,768835.0936888948,683452.9715499225,866037.1466011978,94020
2018-10-01,769837.2345109662,679668.9619197744,882365.9091142435,94020
2018-11-01,775506.404041297,669560.9813427895,910633.9338268203,94020
2018-12-01,778717.2559592203,650605.0695227039,923831.9503008169,94020
2018-01-01,3940854.6291786614,3891602.004024739,3992750.2709658877,94022
2018-02-01,3977317.2086911984,3926894.5285761114,4033814.8752776296,94022
2018-03-01,3980944.6476688893,3916325.766526087,4049968.213397288,94022
2018-04-01,4019122.805423232,3947094.122008622,4103837.976803573,94022
2018-05-01,4045088.1213242956,3950128.0788560477,4152915.1490138564,94022
2018-06-01,4083622.440106031,3966881.319769059,4222888.488468342,94022
2018-07-01,4109821.6848247265,3971040.4369146996,4293034.187137478,94022
2018-08-01,4153193.056008124,3975423.8340455554,4359990.936962501,94022
2018-09-01,4192510.3307752907,3976370.660088943,4424597.287219769,94022
2018-10-01,4220980.70573479,3974941.335250197,4499058.425245728,94022
2018-11-01,4265645.83573449,3982275.001095438,4589288.640220069,94022
2018-12-01,4292910.041505513,3971903.8110147137,4684724.144668117,94022
2018-01-01,3211290.834501631,3172562.815514072,3254529.8229781357,94024
2018-02-01,3235885.0572510376,3193608.7175247837,3279972.4880372216,94024
2018-03-01,3250742.469724123,3204282.1182334293,3300084.515285224,94024
2018-04-01,3278300.0947046685,3227022.0453742174,3334101.4369667205,94024
2018-05-01,3298426.3284539417,3229454.618848022,3376843.272677538,94024
2018-06-01,3325342.2766908254,3229747.345913361,3419937.4846917973,94024
2018-07-01,3347884.055470856,3237743.472607578,3471385.7346003,94024
2018-08-01,3376405.162875145,3234670.678993129,3509397.928633658,94024
2018-09-01,3399960.0480398163,3245407.046996212,3563685.381098843,94024
2018-10-01,3420505.3595637893,3232335.2159637124,3629391.163862481,94024
2018-11-01,3446881.0845945603,3227907.5918111834,3685264.200269773,94024
2018-12-01,3469212.616258716,3221317.7687733467,3743440.261686241,94024
2018-01-01,2276896.0248890435,2243373.9325414365,2309694.1165951737,94025
2018-02-01,2286109.587319976,2251438.489353297,2322757.493410008,94025
2018-03-01,2312674.119998257,2274793.739128006,2351778.387248187,94025
2018-04-01,2322582.022705047,2276277.6878894907,2367563.3854745133,94025
2018-05-01,2334639.408156366,2267608.320528611,2395186.2887915466,94025
