ZIP CODE,STATE,MSA No.,GPCI,GPCI,GPCI,County No.,MSA Name
35552,AL,99001,1.000,0.928,0.484,075,AL NONMETROPOLITAN AREA
35553,AL,99001,1.000,0.928,0.484,133,AL NONMETROPOLITAN AREA
35555,AL,99001,1.000,0.928,0.484,057,AL NONMETROPOLITAN AREA
35559,AL,99001,1.000,0.928,0.484,057,AL NONMETROPOLITAN AREA
35563,AL,99001,1.000,0.928,0.484,093,AL NONMETROPOLITAN AREA
35564,AL,99001,1.000,0.928,0.484,093,AL NONMETROPOLITAN AREA
35565,AL,99001,1.000,0.928,0.484,133,AL NONMETROPOLITAN AREA
35570,AL,99001,1.000,0.928,0.484,093,AL NONMETROPOLITAN AREA
35571,AL,99001,1.000,0.928,0.484,059,AL NONMETROPOLITAN AREA
35572,AL,99001,1.000,0.928,0.484,133,AL NONMETROPOLITAN AREA
35574,AL,99001,1.000,0.928,0.484,075,AL NONMETROPOLITAN AREA
35575,AL,99001,1.000,0.928,0.484,133,AL NONMETROPOLITAN AREA
35576,AL,99001,1.000,0.928,0.484,075,AL NONMETROPOLITAN AREA
35577,AL,99001,1.000,0.928,0.484,133,AL NONMETROPOLITAN AREA
35581,AL,99001,1.000,0.928,0.484,059,AL NONMETROPOLITAN AREA
35582,AL,99001,1.000,0.928,0.484,059,AL NONMETROPOLITAN AREA
35585,AL,99001,1.000,0.928,0.484,059,AL NONMETROPOLITAN AREA
35586,AL,99001,1.000,0.928,0.484,075,AL NONMETROPOLITAN AREA
35592,AL,99001,1.000,0.928,0.484,075,AL NONMETROPOLITAN AREA
35593,AL,99001,1.000,0.928,0.484,059,AL NONMETROPOLITAN AREA
35594,AL,99001,1.000,0.928,0.484,093,AL NONMETROPOLITAN AREA
35653,AL,99001,1.000,0.928,0.484,059,AL NONMETROPOLITAN AREA
35654,AL,99001,1.000,0.928,0.484,059,AL NONMETROPOLITAN AREA
35740,AL,99001,1.000,0.928,0.484,071,AL NONMETROPOLITAN AREA
35744,AL,99001,1.000,0.928,0.484,071,AL NONMETROPOLITAN AREA
35745,AL,99001,1.000,0.928,0.484,071,AL NONMETROPOLITAN AREA
35746,AL,99001,1.000,0.928,0.484,071,AL NONMETROPOLITAN AREA
35747,AL,99001,1.000,0.928,0.484,095,AL NONMETROPOLITAN AREA
35751,AL,99001,1.000,0.928,0.484,071,AL NONMETROPOLITAN AREA
35752,AL,99001,1.000,0.928,0.484,071,AL NONMETROPOLITAN AREA
35755,AL,99001,1.000,0.928,0.484,071,AL NONMETROPOLITAN AREA
35764,AL,99001,1.000,0.928,0.484,071,AL NONMETROPOLITAN AREA
35765,AL,99001,1.000,0.928,0.484,071,AL NONMETROPOLITAN AREA
35766,AL,99001,1.000,0.928,0.484,071,AL NONMETROPOLITAN AREA
35768,AL,99001,1.000,0.928,0.484,071,AL NONMETROPOLITAN AREA
35769,AL,99001,1.000,0.928,0.484,071,AL NONMETROPOLITAN AREA
35771,AL,99001,1.000,0.928,0.484,071,AL NONMETROPOLITAN AREA
35772,AL,99001,1.000,0.928,0.484,071,AL NONMETROPOLITAN AREA
35774,AL,99001,1.000,0.928,0.484,071,AL NONMETROPOLITAN AREA
35776,AL,99001,1.000,0.928,0.484,071,AL NONMETROPOLITAN AREA
35950,AL,99001,1.000,0.928,0.484,095,AL NONMETROPOLITAN AREA
35951,AL,99001,1.000,0.928,0.484,095,AL NONMETROPOLITAN AREA
35956,AL,99001,1.000,0.928,0.484,095,AL NONMETROPOLITAN AREA
35957,AL,99001,1.000,0.928,0.484,095,AL NONMETROPOLITAN AREA
35958,AL,99001,1.000,0.928,0.484,071,AL NONMETROPOLITAN AREA
35959,AL,99001,1.000,0.928,0.484,019,AL NONMETROPOLITAN AREA
35960,AL,99001,1.000,0.928,0.484,019,AL NONMETROPOLITAN AREA
35961,AL,99001,1.000,0.928,0.484,049,AL NONMETROPOLITAN AREA
35962,AL,99001,1.000,0.928,0.484,049,AL NONMETROPOLITAN AREA
35963,AL,99001,1.000,0.928,0.484,049,AL NONMETROPOLITAN AREA
35964,AL,99001,1.000,0.928,0.484,095,AL NONMETROPOLITAN AREA
35966,AL,99001,1.000,0.928,0.484,071,AL NONMETROPOLITAN AREA
35967,AL,99001,1.000,0.928,0.484,049,AL NONMETROPOLITAN AREA
35968,AL,99001,1.000,0.928,0.484,049,AL NONMETROPOLITAN AREA
35971,AL,99001,1.000,0.928,0.484,049,AL NONMETROPOLITAN AREA
35973,AL,99001,1.000,0.928,0.484,019,AL NONMETROPOLITAN AREA
35974,AL,99001,1.000,0.928,0.484,049,AL NONMETROPOLITAN AREA
35975,AL,99001,1.000,0.928,0.484,049,AL NONMETROPOLITAN AREA
35976,AL,99001,1.000,0.928,0.484,095,AL NONMETROPOLITAN AREA
35978,AL,99001,1.000,0.928,0.484,049,AL NONMETROPOLITAN AREA
35979,AL,99001,1.000,0.928,0.484,071,AL NONMETROPOLITAN AREA
35980,AL,99001,1.000,0.928,0.484,095,AL NONMETROPOLITAN AREA
35981,AL,99001,1.000,0.928,0.484,049,AL NONMETROPOLITAN AREA
35983,AL,99001,1.000,0.928,0.484,019,AL NONMETROPOLITAN AREA
35984,AL,99001,1.000,0.928,0.484,049,AL NONMETROPOLITAN AREA
35986,AL,99001,1.000,0.928,0.484,049,AL NONMETROPOLITAN AREA
35988,AL,99001,1.000,0.928,0.484,049,AL NONMETROPOLITAN AREA
35989,AL,99001,1.000,0.928,0.484,049,AL NONMETROPOLITAN AREA
36005,AL,99001,1.000,0.928,0.484,109,AL NONMETROPOLITAN AREA
36009,AL,99001,1.000,0.928,0.484,041,AL NONMETROPOLITAN AREA
36010,AL,99001,1.000,0.928,0.484,109,AL NONMETROPOLITAN AREA
36015,AL,99001,1.000,0.928,0.484,013,AL NONMETROPOLITAN AREA
36016,AL,99001,1.000,0.928,0.484,005,AL NONMETROPOLITAN AREA
36017,AL,99001,1.000,0.928,0.484,005,AL NONMETROPOLITAN AREA
36023,AL,99001,1.000,0.928,0.484,123,AL NONMETROPOLITAN AREA
36026,AL,99001,1.000,0.928,0.484,037,AL NONMETROPOLITAN AREA
36027,AL,99001,1.000,0.928,0.484,005,AL NONMETROPOLITAN AREA
36028,AL,99001,1.000,0.928,0.484,041,AL NONMETROPOLITAN AREA
36029,AL,99001,1.000,0.928,0.484,011,AL NONMETROPOLITAN AREA
36030,AL,99001,1.000,0.928,0.484,013,AL NONMETROPOLITAN AREA
36031,AL,99001,1.000,0.928,0.484,087,AL NONMETROPOLITAN AREA
36033,AL,99001,1.000,0.928,0.484,013,AL NONMETROPOLITAN AREA
36034,AL,99001,1.000,0.928,0.484,041,AL NONMETROPOLITAN AREA
36035,AL,99001,1.000,0.928,0.484,109,AL NONMETROPOLITAN AREA
36037,AL,99001,1.000,0.928,0.484,013,AL NONMETROPOLITAN AREA
36038,AL,99001,1.000,0.928,0.484,039,AL NONMETROPOLITAN AREA
36039,AL,99001,1.000,0.928,0.484,087,AL NONMETROPOLITAN AREA
36041,AL,99001,1.000,0.928,0.484,041,AL NONMETROPOLITAN AREA
36042,AL,99001,1.000,0.928,0.484,041,AL NONMETROPOLITAN AREA
36048,AL,99001,1.000,0.928,0.484,005,AL NONMETROPOLITAN AREA
36049,AL,99001,1.000,0.928,0.484,041,AL NONMETROPOLITAN AREA
36053,AL,99001,1.000,0.928,0.484,011,AL NONMETROPOLITAN AREA
36061,AL,99001,1.000,0.928,0.484,011,AL NONMETROPOLITAN AREA
36062,AL,99001,1.000,0.928,0.484,041,AL NONMETROPOLITAN AREA
36071,AL,99001,1.000,0.928,0.484,041,AL NONMETROPOLITAN AREA
36072,AL,99001,1.000,0.928,0.484,005,AL NONMETROPOLITAN AREA
36075,AL,99001,1.000,0.928,0.484,087,AL NONMETROPOLITAN AREA
36079,AL,99001,1.000,0.928,0.484,109,AL NONMETROPOLITAN AREA
36081,AL,99001,1.000,0.928,0.484,109,AL NONMETROPOLITAN AREA
36082,AL,99001,1.000,0.928,0.484,109,AL NONMETROPOLITAN AREA
36083,AL,99001,1.000,0.928,0.484,087,AL NONMETROPOLITAN AREA
36087,AL,99001,1.000,0.928,0.484,087,AL NONMETROPOLITAN AREA
36088,AL,99001,1.000,0.928,0.484,087,AL NONMETROPOLITAN AREA
36089,AL,99001,1.000,0.928,0.484,011,AL NONMETROPOLITAN AREA
36251,AL,99001,1.000,0.928,0.484,027,AL NONMETROPOLITAN AREA
36255,AL,99001,1.000,0.928,0.484,027,AL NONMETROPOLITAN AREA
36256,AL,99001,1.000,0.928,0.484,123,AL NONMETROPOLITAN AREA
36258,AL,99001,1.000,0.928,0.484,027,AL NONMETROPOLITAN AREA
36261,AL,99001,1.000,0.928,0.484,029,AL NONMETROPOLITAN AREA
36262,AL,99001,1.000,0.928,0.484,029,AL NONMETROPOLITAN AREA
36263,AL,99001,1.000,0.928,0.484,111,AL NONMETROPOLITAN AREA
36264,AL,99001,1.000,0.928,0.484,029,AL NONMETROPOLITAN AREA
36266,AL,99001,1.000,0.928,0.484,027,AL NONMETROPOLITAN AREA
36267,AL,99001,1.000,0.928,0.484,027,AL NONMETROPOLITAN AREA
36268,AL,99001,1.000,0.928,0.484,121,AL NONMETROPOLITAN AREA
36269,AL,99001,1.000,0.928,0.484,029,AL NONMETROPOLITAN AREA
36270,AL,99001,1.000,0.928,0.484,111,AL NONMETROPOLITAN AREA
36273,AL,99001,1.000,0.928,0.484,029,AL NONMETROPOLITAN AREA
36274,AL,99001,1.000,0.928,0.484,111,AL NONMETROPOLITAN AREA
36275,AL,99001,1.000,0.928,0.484,019,AL NONMETROPOLITAN AREA
36276,AL,99001,1.000,0.928,0.484,111,AL NONMETROPOLITAN AREA
36278,AL,99001,1.000,0.928,0.484,111,AL NONMETROPOLITAN AREA
36280,AL,99001,1.000,0.928,0.484,111,AL NONMETROPOLITAN AREA
36311,AL,99001,1.000,0.928,0.484,045,AL NONMETROPOLITAN AREA
36317,AL,99001,1.000,0.928,0.484,045,AL NONMETROPOLITAN AREA
36322,AL,99001,1.000,0.928,0.484,045,AL NONMETROPOLITAN AREA
36323,AL,99001,1.000,0.928,0.484,031,AL NONMETROPOLITAN AREA
36330,AL,99001,1.000,0.928,0.484,031,AL NONMETROPOLITAN AREA
36331,AL,99001,1.000,0.928,0.484,031,AL NONMETROPOLITAN AREA
36346,AL,99001,1.000,0.928,0.484,031,AL NONMETROPOLITAN AREA
36350,AL,99001,1.000,0.928,0.484,045,AL NONMETROPOLITAN AREA
36351,AL,99001,1.000,0.928,0.484,031,AL NONMETROPOLITAN AREA
36352,AL,99001,1.000,0.928,0.484,045,AL NONMETROPOLITAN AREA
36360,AL,99001,1.000,0.928,0.484,045,AL NONMETROPOLITAN AREA
36361,AL,99001,1.000,0.928,0.484,045,AL NONMETROPOLITAN AREA
36362,AL,99001,1.000,0.928,0.484,045,AL NONMETROPOLITAN AREA
36371,AL,99001,1.000,0.928,0.484,045,AL NONMETROPOLITAN AREA
36374,AL,99001,1.000,0.928,0.484,045,AL NONMETROPOLITAN AREA
36401,AL,99001,1.000,0.928,0.484,035,AL NONMETROPOLITAN AREA
36420,AL,99001,1.000,0.928,0.484,039,AL NONMETROPOLITAN AREA
36421,AL,99001,1.000,0.928,0.484,039,AL NONMETROPOLITAN AREA
36425,AL,99001,1.000,0.928,0.484,099,AL NONMETROPOLITAN AREA
36426,AL,99001,1.000,0.928,0.484,053,AL NONMETROPOLITAN AREA
36427,AL,99001,1.000,0.928,0.484,053,AL NONMETROPOLITAN AREA
36429,AL,99001,1.000,0.928,0.484,035,AL NONMETROPOLITAN AREA
36431,AL,99001,1.000,0.928,0.484,099,AL NONMETROPOLITAN AREA
36432,AL,99001,1.000,0.928,0.484,035,AL NONMETROPOLITAN AREA
36435,AL,99001,1.000,0.928,0.484,131,AL NONMETROPOLITAN AREA
36436,AL,99001,1.000,0.928,0.484,025,AL NONMETROPOLITAN AREA
36439,AL,99001,1.000,0.928,0.484,099,AL NONMETROPOLITAN AREA
36441,AL,99001,1.000,0.928,0.484,053,AL NONMETROPOLITAN AREA
36442,AL,99001,1.000,0.928,0.484,039,AL NONMETROPOLITAN AREA
36444,AL,99001,1.000,0.928,0.484,099,AL NONMETROPOLITAN AREA
36445,AL,99001,1.000,0.928,0.484,099,AL NONMETROPOLITAN AREA
36446,AL,99001,1.000,0.928,0.484,025,AL NONMETROPOLITAN AREA
36449,AL,99001,1.000,0.928,0.484,099,AL NONMETROPOLITAN AREA
36451,AL,99001,1.000,0.928,0.484,025,AL NONMETROPOLITAN AREA
36453,AL,99001,1.000,0.928,0.484,031,AL NONMETROPOLITAN AREA
36454,AL,99001,1.000,0.928,0.484,035,AL NONMETROPOLITAN AREA
36455,AL,99001,1.000,0.928,0.484,039,AL NONMETROPOLITAN AREA
36456,AL,99001,1.000,0.928,0.484,013,AL NONMETROPOLITAN AREA
36457,AL,99001,1.000,0.928,0.484,099,AL NONMETROPOLITAN AREA
36458,AL,99001,1.000,0.928,0.484,099,AL NONMETROPOLITAN AREA
36460,AL,99001,1.000,0.928,0.484,099,AL NONMETROPOLITAN AREA
36461,AL,99001,1.000,0.928,0.484,099,AL NONMETROPOLITAN AREA
36462,AL,99001,1.000,0.928,0.484,099,AL NONMETROPOLITAN AREA
36467,AL,99001,1.000,0.928,0.484,039,AL NONMETROPOLITAN AREA
36470,AL,99001,1.000,0.928,0.484,099,AL NONMETROPOLITAN AREA
36471,AL,99001,1.000,0.928,0.484,099,AL NONMETROPOLITAN AREA
36473,AL,99001,1.000,0.928,0.484,035,AL NONMETROPOLITAN AREA
36474,AL,99001,1.000,0.928,0.484,039,AL NONMETROPOLITAN AREA
36475,AL,99001,1.000,0.928,0.484,035,AL NONMETROPOLITAN AREA
36476,AL,99001,1.000,0.928,0.484,039,AL NONMETROPOLITAN AREA
36480,AL,99001,1.000,0.928,0.484,099,AL NONMETROPOLITAN AREA
36481,AL,99001,1.000,0.928,0.484,099,AL NONMETROPOLITAN AREA
36482,AL,99001,1.000,0.928,0.484,025,AL NONMETROPOLITAN AREA
36483,AL,99001,1.000,0.928,0.484,039,AL NONMETROPOLITAN AREA
36501,AL,99001,1.000,0.928,0.484,025,AL NONMETROPOLITAN AREA
36502,AL,99001,1.000,0.928,0.484,053,AL NONMETROPOLITAN AREA
36503,AL,99001,1.000,0.928,0.484,053,AL NONMETROPOLITAN AREA
36504,AL,99001,1.000,0.928,0.484,053,AL NONMETROPOLITAN AREA
36507,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36511,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36513,AL,99001,1.000,0.928,0.484,129,AL NONMETROPOLITAN AREA
36515,AL,99001,1.000,0.928,0.484,025,AL NONMETROPOLITAN AREA
36518,AL,99001,1.000,0.928,0.484,129,AL NONMETROPOLITAN AREA
36524,AL,99001,1.000,0.928,0.484,025,AL NONMETROPOLITAN AREA
36526,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36527,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36529,AL,99001,1.000,0.928,0.484,129,AL NONMETROPOLITAN AREA
36530,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36532,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36533,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36535,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36536,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36538,AL,99001,1.000,0.928,0.484,129,AL NONMETROPOLITAN AREA
36539,AL,99001,1.000,0.928,0.484,129,AL NONMETROPOLITAN AREA
36540,AL,99001,1.000,0.928,0.484,025,AL NONMETROPOLITAN AREA
36542,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36543,AL,99001,1.000,0.928,0.484,053,AL NONMETROPOLITAN AREA
36545,AL,99001,1.000,0.928,0.484,025,AL NONMETROPOLITAN AREA
36547,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36548,AL,99001,1.000,0.928,0.484,129,AL NONMETROPOLITAN AREA
36549,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36550,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36551,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36553,AL,99001,1.000,0.928,0.484,129,AL NONMETROPOLITAN AREA
36555,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36556,AL,99001,1.000,0.928,0.484,129,AL NONMETROPOLITAN AREA
36558,AL,99001,1.000,0.928,0.484,129,AL NONMETROPOLITAN AREA
36559,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36561,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36562,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36564,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36567,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36569,AL,99001,1.000,0.928,0.484,129,AL NONMETROPOLITAN AREA
36570,AL,99001,1.000,0.928,0.484,025,AL NONMETROPOLITAN AREA
36574,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36576,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36577,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36578,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36579,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36580,AL,99001,1.000,0.928,0.484,003,AL NONMETROPOLITAN AREA
36581,AL,99001,1.000,0.928,0.484,129,AL NONMETROPOLITAN AREA
36583,AL,99001,1.000,0.928,0.484,129,AL NONMETROPOLITAN AREA
36584,AL,99001,1.000,0.928,0.484,129,AL NONMETROPOLITAN AREA
36585,AL,99001,1.000,0.928,0.484,129,AL NONMETROPOLITAN AREA
36586,AL,99001,1.000,0.928,0.484,025,AL NONMETROPOLITAN AREA
36701,AL,99001,1.000,0.928,0.484,047,AL NONMETROPOLITAN AREA
36702,AL,99001,1.000,0.928,0.484,047,AL NONMETROPOLITAN AREA
36703,AL,99001,1.000,0.928,0.484,047,AL NONMETROPOLITAN AREA
36720,AL,99001,1.000,0.928,0.484,131,AL NONMETROPOLITAN AREA
36721,AL,99001,1.000,0.928,0.484,131,AL NONMETROPOLITAN AREA
36722,AL,99001,1.000,0.928,0.484,131,AL NONMETROPOLITAN AREA
36723,AL,99001,1.000,0.928,0.484,131,AL NONMETROPOLITAN AREA
36726,AL,99001,1.000,0.928,0.484,131,AL NONMETROPOLITAN AREA
36727,AL,99001,1.000,0.928,0.484,025,AL NONMETROPOLITAN AREA
36728,AL,99001,1.000,0.928,0.484,131,AL NONMETROPOLITAN AREA
36732,AL,99001,1.000,0.928,0.484,091,AL NONMETROPOLITAN AREA
36736,AL,99001,1.000,0.928,0.484,091,AL NONMETROPOLITAN AREA
36738,AL,99001,1.000,0.928,0.484,091,AL NONMETROPOLITAN AREA
36741,AL,99001,1.000,0.928,0.484,131,AL NONMETROPOLITAN AREA
36745,AL,99001,1.000,0.928,0.484,091,AL NONMETROPOLITAN AREA
36748,AL,99001,1.000,0.928,0.484,091,AL NONMETROPOLITAN AREA
36751,AL,99001,1.000,0.928,0.484,131,AL NONMETROPOLITAN AREA
36753,AL,99001,1.000,0.928,0.484,131,AL NONMETROPOLITAN AREA
36754,AL,99001,1.000,0.928,0.484,091,AL NONMETROPOLITAN AREA
36756,AL,99001,1.000,0.928,0.484,105,AL NONMETROPOLITAN AREA
36758,AL,99001,1.000,0.928,0.484,047,AL NONMETROPOLITAN AREA
36759,AL,99001,1.000,0.928,0.484,047,AL NONMETROPOLITAN AREA
36761,AL,99001,1.000,0.928,0.484,047,AL NONMETROPOLITAN AREA
36762,AL,99001,1.000,0.928,0.484,025,AL NONMETROPOLITAN AREA
36763,AL,99001,1.000,0.928,0.484,091,AL NONMETROPOLITAN AREA
36764,AL,99001,1.000,0.928,0.484,091,AL NONMETROPOLITAN AREA
36766,AL,99001,1.000,0.928,0.484,131,AL NONMETROPOLITAN AREA
36767,AL,99001,1.000,0.928,0.484,047,AL NONMETROPOLITAN AREA
36768,AL,99001,1.000,0.928,0.484,131,AL NONMETROPOLITAN AREA
36769,AL,99001,1.000,0.928,0.484,131,AL NONMETROPOLITAN AREA
36773,AL,99001,1.000,0.928,0.484,047,AL NONMETROPOLITAN AREA
36775,AL,99001,1.000,0.928,0.484,047,AL NONMETROPOLITAN AREA
36778,AL,99001,1.000,0.928,0.484,131,AL NONMETROPOLITAN AREA
36779,AL,99001,1.000,0.928,0.484,105,AL NONMETROPOLITAN AREA
36782,AL,99001,1.000,0.928,0.484,091,AL NONMETROPOLITAN AREA
36783,AL,99001,1.000,0.928,0.484,091,AL NONMETROPOLITAN AREA
36784,AL,99001,1.000,0.928,0.484,025,AL NONMETROPOLITAN AREA
36785,AL,99001,1.000,0.928,0.484,047,AL NONMETROPOLITAN AREA
36786,AL,99001,1.000,0.928,0.484,105,AL NONMETROPOLITAN AREA
36850,AL,99001,1.000,0.928,0.484,123,AL NONMETROPOLITAN AREA
36852,AL,99001,1.000,0.928,0.484,017,AL NONMETROPOLITAN AREA
36853,AL,99001,1.000,0.928,0.484,123,AL NONMETROPOLITAN AREA
36854,AL,99001,1.000,0.928,0.484,017,AL NONMETROPOLITAN AREA
36855,AL,99001,1.000,0.928,0.484,017,AL NONMETROPOLITAN AREA
36861,AL,99001,1.000,0.928,0.484,123,AL NONMETROPOLITAN AREA
36862,AL,99001,1.000,0.928,0.484,017,AL NONMETROPOLITAN AREA
36863,AL,99001,1.000,0.928,0.484,017,AL NONMETROPOLITAN AREA
36866,AL,99001,1.000,0.928,0.484,087,AL NONMETROPOLITAN AREA
36901,AL,99001,1.000,0.928,0.484,119,AL NONMETROPOLITAN AREA
36904,AL,99001,1.000,0.928,0.484,023,AL NONMETROPOLITAN AREA
36906,AL,99001,1.000,0.928,0.484,023,AL NONMETROPOLITAN AREA
36907,AL,99001,1.000,0.928,0.484,119,AL NONMETROPOLITAN AREA
36908,AL,99001,1.000,0.928,0.484,023,AL NONMETROPOLITAN AREA
36910,AL,99001,1.000,0.928,0.484,023,AL NONMETROPOLITAN AREA
36912,AL,99001,1.000,0.928,0.484,023,AL NONMETROPOLITAN AREA
36913,AL,99001,1.000,0.928,0.484,023,AL NONMETROPOLITAN AREA
36915,AL,99001,1.000,0.928,0.484,023,AL NONMETROPOLITAN AREA
36916,AL,99001,1.000,0.928,0.484,023,AL NONMETROPOLITAN AREA
36919,AL,99001,1.000,0.928,0.484,023,AL NONMETROPOLITAN AREA
36921,AL,99001,1.000,0.928,0.484,023,AL NONMETROPOLITAN AREA
36922,AL,99001,1.000,0.928,0.484,023,AL NONMETROPOLITAN AREA
36925,AL,99001,1.000,0.928,0.484,119,AL NONMETROPOLITAN AREA
31701,GA,10500,1.000,0.943,0.876,095,Albany
31702,GA,10500,1.000,0.943,0.876,095,Albany
31703,GA,10500,1.000,0.943,0.876,095,Albany
31704,GA,10500,1.000,0.943,0.876,095,Albany
31705,GA,10500,1.000,0.943,0.876,095,Albany
31706,GA,10500,1.000,0.943,0.876,095,Albany
31707,GA,10500,1.000,0.943,0.876,095,Albany
31708,GA,10500,1.000,0.943,0.876,095,Albany
31721,GA,10500,1.000,0.943,0.876,095,Albany
31726,GA,10500,1.000,0.943,0.876,273,Albany
31742,GA,10500,1.000,0.943,0.876,273,Albany
31763,GA,10500,1.000,0.943,0.876,177,Albany
31770,GA,10500,1.000,0.943,0.876,007,Albany
31772,GA,10500,1.000,0.943,0.876,321,Albany
31777,GA,10500,1.000,0.943,0.876,273,Albany
31781,GA,10500,1.000,0.943,0.876,321,Albany
31782,GA,10500,1.000,0.943,0.876,095,Albany
31785,GA,10500,1.000,0.943,0.876,273,Albany
31787,GA,10500,1.000,0.943,0.876,177,Albany
31789,GA,10500,1.000,0.943,0.876,321,Albany
31791,GA,10500,1.000,0.943,0.876,321,Albany
31796,GA,10500,1.000,0.943,0.876,321,Albany
39826,GA,10500,1.000,0.943,0.876,273,Albany
39842,GA,10500,1.000,0.943,0.876,273,Albany
39870,GA,10500,1.000,0.943,0.876,007,Albany
39877,GA,10500,1.000,0.943,0.876,273,Albany
39885,GA,10500,1.000,0.943,0.876,273,Albany
12007,NY,10580,1.000,0.964,0.492,001,Albany-Schenectady-Troy
12008,NY,10580,1.000,0.964,0.492,093,Albany-Schenectady-Troy
12009,NY,10580,1.000,0.964,0.492,001,Albany-Schenectady-Troy
12018,NY,10580,1.000,0.964,0.492,083,Albany-Schenectady-Troy
12019,NY,10580,1.000,0.964,0.492,091,Albany-Schenectady-Troy
12020,NY,10580,1.000,0.964,0.492,091,Albany-Schenectady-Troy
12022,NY,10580,1.000,0.964,0.492,083,Albany-Schenectady-Troy
12023,NY,10580,1.000,0.964,0.492,001,Albany-Schenectady-Troy
12024,NY,10580,1.000,0.964,0.492,083,Albany-Schenectady-Troy
12027,NY,10580,1.000,0.964,0.492,091,Albany-Schenectady-Troy
12028,NY,10580,1.000,0.964,0.492,083,Albany-Schenectady-Troy
12031,NY,10580,1.000,0.964,0.492,095,Albany-Schenectady-Troy
12033,NY,10580,1.000,0.964,0.492,083,Albany-Schenectady-Troy
12035,NY,10580,1.000,0.964,0.492,095,Albany-Schenectady-Troy
12036,NY,10580,1.000,0.964,0.492,095,Albany-Schenectady-Troy
12040,NY,10580,1.000,0.964,0.492,083,Albany-Schenectady-Troy
12041,NY,10580,1.000,0.964,0.492,001,Albany-Schenectady-Troy
12043,NY,10580,1.000,0.964,0.492,095,Albany-Schenectady-Troy
12045,NY,10580,1.000,0.964,0.492,001,Albany-Schenectady-Troy
12046,NY,10580,1.000,0.964,0.492,001,Albany-Schenectady-Troy
12047,NY,10580,1.000,0.964,0.492,001,Albany-Schenectady-Troy
12052,NY,10580,1.000,0.964,0.492,083,Albany-Schenectady-Troy
12053,NY,10580,1.000,0.964,0.492,093,Albany-Schenectady-Troy
12054,NY,10580,1.000,0.964,0.492,001,Albany-Schenectady-Troy
12055,NY,10580,1.000,0.964,0.492,001,Albany-Schenectady-Troy
12056,NY,10580,1.000,0.964,0.492,093,Albany-Schenectady-Troy
12059,NY,10580,1.000,0.964,0.492,001,Albany-Schenectady-Troy
12061,NY,10580,1.000,0.964,0.492,083,Albany-Schenectady-Troy
12062,NY,10580,1.000,0.964,0.492,083,Albany-Schenectady-Troy
12063,NY,10580,1.000,0.964,0.492,083,Albany-Schenectady-Troy
12065,NY,10580,1.000,0.964,0.492,091,Albany-Schenectady-Troy
12067,NY,10580,1.000,0.964,0.492,001,Albany-Schenectady-Troy
12071,NY,10580,1.000,0.964,0.492,095,Albany-Schenectady-Troy
12073,NY,10580,1.000,0.964,0.492,095,Albany-Schenectady-Troy
12074,NY,10580,1.000,0.964,0.492,091,Albany-Schenectady-Troy
12076,NY,10580,1.000,0.964,0.492,095,Albany-Schenectady-Troy
12077,NY,10580,1.000,0.964,0.492,001,Albany-Schenectady-Troy
12082,NY,10580,1.000,0.964,0.492,083,Albany-Schenectady-Troy
12084,NY,10580,1.000,0.964,0.492,001,Albany-Schenectady-Troy
12085,NY,10580,1.000,0.964,0.492,001,Albany-Schenectady-Troy
12089,NY,10580,1.000,0.964,0.492,083,Albany-Schenectady-Troy
12090,NY,10580,1.000,0.964,0.492,083,Albany-Schenectady-Troy
12092,NY,10580,1.000,0.964,0.492,095,Albany-Schenectady-Troy
12093,NY,10580,1.000,0.964,0.492,095,Albany-Schenectady-Troy
